v,ph,pl,ql,pg,qg,t
0.96521901061827,-0.0036134674605898,0,0,0,0,0
0.946501655721455,-0.00338485273359574,0,0,0,0,0
0.948869514189124,-0.00323111607554853,0,0,0,0,0
0.948787512950011,-0.00323610501807321,0,0,0,0,0
0.94907982724517,-0.00321767820933087,0,0,0,0,0
0.946359998388825,-0.0033934110009858,0,0,0,0,0
0.971098698971548,-0.00406921447561546,0,0,0,0,0
0.971637897770162,-0.00345384464481053,0,0,0,0,0
0.970824705307177,-0.00402569246326233,0,0,0,0,0
0.971085253425156,-0.00406467259376729,0,0,0,0,0
0.966845690123668,-0.00351149523884874,0,0,0,0,0
0.966445749739245,-0.00353643467517708,0,0,0,0,0
0.964539053942139,-0.0036566670901989,0,0,0,0,0
0.946333713566809,-0.00340553188416965,0,0,0,0,0
0.94861107128141,-0.00324764394555219,0,0,0,0,0
0.948678728327268,-0.00324325135247028,0,0,0,0,0
0.948525104332326,-0.00325310014188886,0,0,0,0,0
0.949060706341008,-0.00321105338023891,0,0,0,0,0
0.949017257598076,-0.00322168439678553,0,0,0,0,0
0.946202472726429,-0.00339804574712725,0,0,0,0,0
0.971447164959477,-0.00338969100797288,0,0,0,0,0
0.971629999587555,-0.00345105511874418,0,0,0,0,0
0.970622350896553,-0.00399352343403649,0,0,0,0,0
0.966839115717068,-0.00350931831706735,0,0,0,0,0
0.965137214954737,-0.00361866333322562,0,0,0,0,0
0.964247307285615,-0.00367530023693565,0,0,0,0,0
0.945747075898418,-0.00344333524202153,0,0,0,0,0
0.948410100854221,-0.00326059889480732,0,0,0,0,0
0.94862406888942,-0.00324678670417451,0,0,0,0,0
0.947965469998588,-0.00328918075460249,0,0,0,0,0
0.94844872275313,-0.00325802086890403,0,0,0,0,0
0.946284710621459,-0.00341318592108747,0,0,0,0,0
0.945882548736531,-0.0032875008464651,0,0,0,0,0
0.96490252565434,-0.00363353038988513,0,0,0,0,0
0.964532776857873,-0.00365706532874864,0,0,0,0,0
0.964525210933749,-0.0036575532928042,0,0,0,0,0
0.963718986877704,-0.00369981725109921,0,0,0,0,0
0.945381944366244,-0.00346685795841581,0,0,0,0,0
0.948368137008636,-0.00326330972528205,0,0,0,0,0
0.947745947118228,-0.00330334047760743,0,0,0,0,0
0.945462609604676,-0.00314226052293671,0,0,0,0,0
0.945773894460545,-0.00325007429235966,0,0,0,0,0
0.945743066713922,-0.0034436554096819,0,0,0,0,0
0.964744149503849,-0.00364353676535042,0,0,0,0,0
0.964878605855622,-0.00363512833632927,0,0,0,0,0
0.963603839688542,-0.00370726998541415,0,0,0,0,0
0.944798442378602,-0.00350003818447933,0,0,0,0,0
0.947674595019189,-0.0033079891495938,0,0,0,0,0
0.945771527327676,-0.00324925326746682,0,0,0,0,0
0.964554726570493,-0.00365557989788005,0,0,0,0,0
0.964862723221859,-0.0036361165913821,0,0,0,0,0
0.964858723206034,-0.00363665435273705,0,0,0,0,0
0.963703663071987,-0.00370080221874994,0,0,0,0,0
0.963258234991191,-0.00372891587557854,0,0,0,0,0
0.944341258675665,-0.00351772931820892,0,0,0,0,0
0.947635172742689,-0.00331055010117689,0,0,0,0,0
0.944715403420869,-0.0035142498436801,0,0,0,0,0
0.964293497451553,-0.00367211625495393,0,0,0,0,0
0.964540582327153,-0.00365667097152095,0,0,0,0,0
0.963052250435523,-0.00373708247417979,0,0,0,0,0
0.94429281229155,-0.00352089480091123,0,0,0,0,0
0.947621624338763,-0.00331141199830407,0,0,0,0,0
0.944289565630112,-0.00349991436888686,0,0,0,0,0
0.964084972755653,-0.00368550403466163,0,0,0,0,0
0.962772767815324,-0.00371876423094295,0,0,0,0,0
0.944282286510402,-0.00352156860617595,0,0,0,0,0
0.944275241571043,-0.00349767354456242,0,0,0,0,0
0.963904522712584,-0.0036970041853126,0,0,0,0,0
0.962633120079007,-0.00372940546072445,0,0,0,0,0
0.944275237700071,-0.00349768015924186,0,0,0,0,0
0.96373039475226,-0.00370802375696514,0,0,0,0,0
0.962318307289941,-0.00375371111200651,0,0,0,0,0
0.963543304513956,-0.00372247947776291,0,0,0,0,0
0.962614613162435,-0.00373082596609077,0,0,0,0,0
0.962136357804222,-0.00376536826980495,0,0,0,0,0
0.963466186113547,-0.00372728378619508,0,0,0,0,0
0.961817990583272,-0.0037898310183932,0,0,0,0,0
0.96336430024552,-0.0037357842971284,0,0,0,0,0
0.962113663780515,-0.00376682175831776,0,0,0,0,0
0.961704851154216,-0.00379863063946195,0,0,0,0,0
0.963287247727289,-0.00374167175823986,0,0,0,0,0
0.961536106807946,-0.00380949616981791,0,0,0,0,0
0.963280440286701,-0.00374210873099233,0,0,0,0,0
0.961347013188989,-0.00382140903192163,0,0,0,0,0
0.961263343106154,-0.00382773791786675,0,0,0,0,0
0.961244834007581,-0.00382895676174588,0,0,0,0,0
0.961211849954453,-0.00383167755630407,0,0,0,0,0
0.96121070532306,-0.00383108835684894,0,0,0,0,0
0.961217969230721,-0.00383068799248279,0,0,0,0,0
