v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,ph1,ph2,ph3,ph4,ph5,ph6,ph7,ph8,ph9,ph10,ph11,ph12,ph13,ph14,ph15,ph16,ph17,ph18,ph19,ph20,ph21,ph22,ph23,ph24,ph25,ph26,ph27,ph28,ph29,ph30,ph31,ph32,ph33,pl,ql,pg,qg,t
1,0.9981211159438,0.988925733092686,0.983906229702942,0.979000236080874,0.966719812594948,0.964372591684712,0.955759375438102,0.952088775522709,0.948757981418734,0.948257150859255,0.947403791643725,0.943816718471862,0.942429716462236,0.941717588875209,0.941100664465321,0.94018927898197,0.9399178533096,0.997878751480943,0.996238511839776,0.99591555055266,0.995623382914251,0.986702938876556,0.982447098824516,0.980327134814947,0.965435747042702,0.963701005347048,0.955881494478422,0.950167694600684,0.947719573805085,0.944622265520298,0.94396923414971,0.943842458167049,0,0.000156039201600912,0.00108143998752946,0.00182026051270767,0.00255885177809523,0.00139572083123224,-0.00122353143886888,-0.00281829244865842,-0.00352311235221809,-0.00409400548418625,-0.00401629436192569,-0.00389730819681823,-0.00476407353611563,-0.00554943071303635,-0.00588955044796932,-0.00606849331638685,-0.00665911358584893,-0.00673183849321019,6.92549382384763e-05,-0.000466357380453132,-0.000620770052529812,-0.000782953480918484,0.000743338218368021,-0.000237990682801524,-0.000719470618391518,0.0018239126318337,0.00243046038711722,0.00315012603115586,0.00382174544212585,0.00492949524851609,0.00382962334872004,0.00354051986083277,0.00348195007072979,0.0896539311698383,0.0609937909549707,2.46605405788978,1.54656253350299,0
1,0.997944076757186,0.987836839767775,0.982317732989678,0.976922979580082,0.963407365259083,0.96082890098737,0.951373374605784,0.947348996365393,0.943712159541227,0.943164572857332,0.942235881734141,0.938327045548157,0.936813075740952,0.936042450043437,0.935388118076894,0.93442621964739,0.934142768780566,0.997692466748391,0.99598962854281,0.995654340456868,0.995351019998207,0.985386914584906,0.980675033094499,0.978327652532022,0.961994769653462,0.96008459853981,0.951460439026687,0.945152950666405,0.942451410355056,0.939053346502609,0.938339154443816,0.938206784852386,0,0.000173691708073649,0.00120217182101388,0.00202387660217519,0.00284667142621712,0.00158492678292996,-0.00130168711682461,-0.00306020444355823,-0.00383778039980558,-0.00446351619262393,-0.0043780917529847,-0.00424854235883888,-0.00520111440120103,-0.00606468380768688,-0.00643830094271143,-0.00662971531540244,-0.0072577679591064,-0.00733418322265578,8.35866020533145e-05,-0.000472557547113799,-0.000632902391874715,-0.000801320678391259,0.000828778060372552,-0.000259012072655194,-0.00079310240929234,0.00206215793007172,0.00273819139215889,0.00355647369798829,0.00431509179891151,0.0055520239869821,0.00433608484749492,0.00401716826072381,0.00395564736808459,0.108394880456096,0.0737500239604021,2.69635531230711,1.69628478391382,0
1,0.997767552791678,0.986770113082135,0.980746139546195,0.974856640254142,0.96009997897857,0.957276824687222,0.946908440452162,0.942486692571094,0.938511434117279,0.937911782324656,0.936900774793385,0.932639993535081,0.930986835458328,0.930145352107254,0.929446346767263,0.928419479308758,0.928117352200967,0.997501015841088,0.995697107939104,0.995341917200555,0.995020589368911,0.984124694509698,0.979030047357725,0.976491752583479,0.95856527437052,0.956488721341218,0.947109571676857,0.940245955153125,0.937306938242984,0.933603176364898,0.93282582465207,0.932684813472782,0,0.00018794414481036,0.00130178682063557,0.00219257355973131,0.00308526115214979,0.00168394795863769,-0.00148937283365657,-0.00343201408697822,-0.00429498252599589,-0.00498429842822803,-0.00489068399430372,-0.00475062694870605,-0.00580308714306226,-0.00675584852531398,-0.00716984015417838,-0.0073756653264916,-0.00805054932031806,-0.00813252641033774,9.24863810648677e-05,-0.000496757400816232,-0.000666667608009698,-0.000845139971284273,0.00089824175517382,-0.000279289455052532,-0.000857785270569588,0.00220338566206926,0.00293934506541039,0.00382411455950419,0.00464517147078865,0.0059941346539001,0.00466036337742388,0.00431079577010955,0.00424487127478302,0.128701108361604,0.0876180223903447,2.92836074711204,1.84098069783386,0
1,0.997654146511093,0.986131362208504,0.97987361076494,0.973753613239796,0.958406409810534,0.955500691326977,0.944864065655516,0.940344070932136,0.936232901939139,0.93561526726509,0.934560227620536,0.930125003415617,0.928410559448671,0.927538167727627,0.926778473608998,0.925661132417037,0.925331578929166,0.997364200153477,0.99540177750574,0.995015371565459,0.994665800559459,0.983295476693333,0.977840140610634,0.975121912162528,0.956786782552217,0.954597313412875,0.944702789810393,0.937468583189818,0.934367780064127,0.930512531557319,0.929701001197904,0.92954713333742,0,0.000203449582443616,0.00140761257361963,0.00237062250574638,0.00333832419249952,0.00198090976134032,-0.00128091242990359,-0.00325575056829507,-0.00412701687496931,-0.00483580851326931,-0.00473787322206375,-0.00458677478566118,-0.00566480460861912,-0.00664598995742654,-0.00706840373016163,-0.00729255119425861,-0.00802874392647996,-0.00811842907069504,9.96128104672574e-05,-0.000541458924484825,-0.000726351768747077,-0.000920573870378893,0.00097520797620307,-0.000286618788280476,-0.000906873767876579,0.0025388728704952,0.0033296382306178,0.00432593916318086,0.00524439752196096,0.00669787512577323,0.00530803865532227,0.00494281564295429,0.00487063880460177,0.140567978222624,0.0955598178079988,3.07292057906079,1.94262279493455,0
1,0.997706224015286,0.986466657937319,0.980444820633193,0.974553820784273,0.959760454220014,0.957004122468225,0.946957345303449,0.94270974664289,0.938790194444163,0.938204451934765,0.937187826382662,0.932928986231814,0.931290973284909,0.930459148695189,0.929694490739429,0.928571264593928,0.92824087522901,0.997414639792199,0.995441126051224,0.995052536000532,0.994700988814234,0.983598045524942,0.978077267765223,0.975326391312457,0.958168995106695,0.956019842922808,0.94629322730823,0.939188953149849,0.936140331729542,0.932436580754007,0.931654728011851,0.931500309347294,0,0.000207887443662343,0.00143396411789227,0.00241357519147064,0.00340034128062755,0.00223902956373145,-0.00084097699405533,-0.00267953205045128,-0.00348215295552272,-0.00415000878309789,-0.00405593796375319,-0.00390556678169589,-0.00491463446343577,-0.00583820326588106,-0.00623090663490038,-0.00645595657875396,-0.00719397572145247,-0.00728360655785199,0.000103470723112813,-0.000541188890689956,-0.000727119161175006,-0.000922431877210457,0.000996693455091736,-0.000279853526111094,-0.000907405550853388,0.00280206366085805,0.00359994801805534,0.00467872379517873,0.00566041583254292,0.00712844217399033,0.00579828852613883,0.00544800273548772,0.00537571942612082,0.132585816717413,0.0899367499651742,2.99835870481547,1.91176320792272,0
1,0.997809634414407,0.987082779204194,0.981368348600459,0.975777470927079,0.961729278935099,0.959127928161438,0.949654868380319,0.945654556515983,0.941949008563354,0.941396068018408,0.940432348523503,0.936399734001981,0.934851137004917,0.93406453459619,0.933331254050667,0.932254728937209,0.931938447484214,0.997529443417534,0.995633080037899,0.995259682762261,0.994921881937003,0.984303127060025,0.978950067671335,0.976282866801825,0.960208956077006,0.958156381028299,0.948858352026497,0.942068633556546,0.939153868076616,0.935649333800524,0.934908940282349,0.934761044321557,0,0.000201804644174934,0.00138980132957889,0.00233832910453387,0.00329416449873215,0.00224591248947951,-0.000653649429800057,-0.00237870642799387,-0.00312947516066721,-0.00375788047853499,-0.00366909025679362,-0.00352590733967308,-0.00447295849856618,-0.0053404110004759,-0.00570818092170933,-0.00592324644751743,-0.00662794770331468,-0.00671341224893443,0.000101470408408576,-0.000517934470579548,-0.000696563023676944,-0.000884199867837233,0.000966116450177414,-0.000270824880790576,-0.000878747002495533,0.00278979005853285,0.00356034425884361,0.00463266503835595,0.00560213980303769,0.00701866397468962,0.00576472370815485,0.00543437961166489,0.0053653905020429,0.120304650574869,0.0815359638908699,2.86084008144712,1.83010397093199,0
1,0.997824578351078,0.987184428546819,0.981534576101388,0.97600630733268,0.962112077414143,0.95954837865464,0.950219986717335,0.946284000901898,0.94262364912142,0.942078200507281,0.941123466675495,0.937132134738614,0.935601425111203,0.934822904125639,0.934086646286724,0.933004848821461,0.932686446358443,0.99754228152168,0.995631658555795,0.995255453233911,0.994915111712867,0.984405814437343,0.979057790307452,0.976393101721338,0.960601744974623,0.958563337328261,0.949327880964513,0.942586043272952,0.939690828489071,0.936226206306272,0.935493337951973,0.935344423619072,0,0.000201976953981391,0.00139044063840073,0.0023391437748854,0.00329560186941075,0.00228920922756032,-0.000565049068153124,-0.0022576029140204,-0.00299256247689777,-0.00361170676580354,-0.00352388074019189,-0.0033809751907125,-0.00431245549848394,-0.00516675262438926,-0.00552804375149602,-0.00574371232036411,-0.00645111984623198,-0.00653708834344163,0.000100891603669508,-0.000523159453191398,-0.000703131212261431,-0.000892180055955623,0.000967045686068616,-0.000268605240942606,-0.000875887968435622,0.00283216306974674,0.00360140845342038,0.00468561337584036,0.00566397642921536,0.00707836653836205,0.00584046069552177,0.00551402341191453,0.00544460266392414,0.118142614746343,0.0800314037736136,2.8402232468045,1.81974190279664,0
1,0.99775847313529,0.986830388461809,0.981038320270067,0.975368152433239,0.961121134910242,0.958494008544358,0.948917052273875,0.944862138401956,0.941079638289459,0.940516630042309,0.939527923063546,0.935400265614284,0.933820285678738,0.933007482291848,0.932228725181877,0.931080307207829,0.930739666185869,0.997457024428418,0.995416709989867,0.995014965159865,0.994651515467418,0.983969863843497,0.978479369404996,0.975743602825856,0.959570011874774,0.957478104265333,0.948005916096128,0.941096419662133,0.938127344611175,0.934580526516375,0.933827978846945,0.933668710866556,0,0.000207314492893339,0.001428854243648,0.00240430199355941,0.00338846105958373,0.00236325771289091,-0.000564297335862008,-0.00230365410843179,-0.00306160121681591,-0.00370396897920153,-0.00361331227857614,-0.0034648842477918,-0.00442954645639758,-0.00531323755983049,-0.00568849612056384,-0.00591659573291557,-0.00666825756104425,-0.00676042049615155,9.93782173761115e-05,-0.00056705705087753,-0.000759284329761407,-0.000961217099668051,0.000993399227736114,-0.000275677702004721,-0.00089952652518304,0.00292167989155955,0.00371304130214039,0.0048343587870264,0.00584783409166323,0.00730490844889773,0.0060382292774989,0.0057033160951916,0.00562893636127746,0.124559238717893,0.0843598664164897,2.92710668859058,1.87392584938209,0
1,0.997569409259225,0.985797672592143,0.979564100406149,0.973455966152791,0.958120751681329,0.955286770079799,0.94490880178763,0.940479653463551,0.936334223498333,0.935717851153604,0.934631562706077,0.930104450509759,0.928375766593022,0.927465557190201,0.92657944018751,0.925261383535615,0.924863326247727,0.997219173218542,0.99484844402248,0.994381630483695,0.993959304622053,0.982725166327338,0.97686499123012,0.973944768958897,0.956451979067641,0.954204183371945,0.944041574822752,0.936637817934995,0.933452731971756,0.929640071077484,0.92882616357934,0.928640223893818,0,0.000220956407817681,0.00152796706531938,0.00257280306779254,0.00362836744057571,0.00250718371372633,-0.000661393604391031,-0.00255614643172207,-0.00338952075830736,-0.00410123129070393,-0.00400205846696809,-0.00383867655417176,-0.00490590241847231,-0.00588084065016905,-0.00629921994782682,-0.0065590490357037,-0.00742480653058676,-0.00753318094094732,9.55696021595927e-05,-0.000678877703075303,-0.000902355586922866,-0.00113714729209865,0.00106120580000462,-0.000294885939761358,-0.000961894288188558,0.00310663977081961,0.00395666299537058,0.00515758097412109,0.00624943491467871,0.00781948160770213,0.00645696148132532,0.00609472253473584,0.00600741947648982,0.144668056485433,0.0979836323389396,3.17674883281029,2.02666771286692,0
1,0.996962514896672,0.98248873407565,0.974847749485063,0.967334482035727,0.948517396860789,0.945017145894721,0.93197651345198,0.92624995785253,0.920857744572373,0.920058527217924,0.918641131092086,0.912773677563697,0.910553838969977,0.909300614585858,0.908043411918415,0.906146501567649,0.905557086654167,0.996453790132395,0.993009292869937,0.992331004368438,0.991717310163876,0.9787302175355,0.971675183741732,0.96815854851052,0.946478650917942,0.94374426522577,0.931434806340144,0.922506737188978,0.918652599630992,0.914055978343545,0.91305786954736,0.912783606896316,0,0.000264246594541051,0.00184405420170337,0.0031114670556096,0.00439808473940985,0.00296880294986818,-0.00099238617237607,-0.00342662631884287,-0.00453478268507194,-0.00549725568319837,-0.00536957765290456,-0.00515725351662072,-0.00659136372600401,-0.00788429665657505,-0.00845994077465631,-0.0088326358560427,-0.0100986722030187,-0.010262529306364,8.22073197218432e-05,-0.00104341225486964,-0.00136867829678548,-0.00171055599941914,0.00127587673832971,-0.00036279219774484,-0.00117030483132346,0.00370335766739438,0.0047469406148807,0.00624050178367802,0.00761865106157326,0.00956653994185973,0.00791787993027827,0.00747264364726083,0.00734164825058377,0.219434502970444,0.148648721200871,3.97847934340143,2.51623754070249,0
1,0.996464910532636,0.979731109907376,0.970930577225552,0.962249919215546,0.940551719338093,0.936511163453911,0.921246312224986,0.914389637440508,0.907887141608101,0.906928586963118,0.905216177596258,0.898190018543022,0.895564938520166,0.894011571279075,0.892413826948032,0.890015909906441,0.889279148858698,0.99583955238755,0.991604471522919,0.990770463123213,0.990015835591128,0.975365904828698,0.967222146220801,0.963161770925547,0.938199632236394,0.935059882276638,0.920977706100265,0.910814538963245,0.906416565163679,0.901265362991564,0.900135337138971,0.899793814002017,0,0.000304216206024358,0.00213222577144699,0.0036027534649955,0.00510288552048504,0.0034694924464071,-0.00114701096288981,-0.00404284192289749,-0.00539651914591109,-0.00659255883905763,-0.00643955766724689,-0.00618177288997393,-0.00794438795470909,-0.00951363334087277,-0.0102303641311431,-0.010712987411451,-0.0123437349613894,-0.0125522651880064,8.05097278124873e-05,-0.00130389823724198,-0.00170435667477643,-0.00212539866728201,0.00147333464905204,-0.000424111811348967,-0.00136076069205951,0.00432821574257365,0.00555033942451014,0.00736684597175478,0.00905779259532942,0.0113614411229261,0.00950316817827824,0.00899639868491989,0.00883093727333374,0.293857703004498,0.198986103312244,4.63270148797733,2.92370856559148,0
1,0.996436557303329,0.97949526173975,0.970622763809576,0.961856106596288,0.939966355188697,0.935910766682677,0.920476765008499,0.913465791312752,0.906782949887115,0.905803539114712,0.904044868199353,0.896892315994712,0.894253245845557,0.892663778209467,0.891006310990647,0.888568509993531,0.887850526885729,0.995828181233004,0.991708231096721,0.990896900690257,0.990162798718052,0.975011572784682,0.966599672276522,0.962405338156439,0.937583185674001,0.934413685583642,0.920224066287383,0.91002283251792,0.905606379835503,0.900575680786497,0.899472431958326,0.899139906386594,0,0.000313301508706425,0.00219084460241488,0.00370151395707256,0.00524581428418307,0.00367924759182309,-0.000963522798038645,-0.00390704834700714,-0.00529935408051983,-0.00654237858197146,-0.00638691846500859,-0.00612246699602038,-0.00792842163827447,-0.00951767360173528,-0.010251620569542,-0.0107584151460752,-0.0124286400604609,-0.0126321865934221,9.56383328941309e-05,-0.00125120897165476,-0.00164074434623198,-0.00205028320709942,0.00151281689892136,-0.000447659751685959,-0.00141582999524928,0.0045638301668279,0.00582358604833355,0.00778821208865816,0.00961434795367319,0.011996854813752,0.0101799558621334,0.00968468332421076,0.00952346218013884,0.300530584595812,0.203276468904949,4.66516987697105,2.95622833836694,0
