v,ph,pl,ql,pg,qg,t
0.96864268608287,-0.00370178905869772,0,0,0,0,0
0.968833334608256,-0.00376594011920423,0,0,0,0,0
0.967807408465792,-0.00434166950536939,0,0,0,0,0
0.963264661700439,-0.00389681158361326,0,0,0,0,0
0.96133864337189,-0.00402078380800424,0,0,0,0,0
0.96030914106463,-0.0040865564059076,0,0,0,0,0
0.940262699594983,-0.00379238389019385,0,0,0,0,0
0.943208002689836,-0.00358909706734658,0,0,0,0,0
0.94344617857792,-0.00357363873660352,0,0,0,0,0
0.942720721293664,-0.00362059125871772,0,0,0,0,0
0.943257467208999,-0.00358579331244257,0,0,0,0,0
0.940853964819624,-0.00375948196605082,0,0,0,0,0
0.94045166925669,-0.00362196444435095,0,0,0,0,0
0.961087148428324,-0.00403677736173441,0,0,0,0,0
0.960637721653166,-0.00406548505748387,0,0,0,0,0
0.960627884965154,-0.00406612116591769,0,0,0,0,0
0.959705451116461,-0.00411468322997103,0,0,0,0,0
0.939859805148681,-0.00381848902888059,0,0,0,0,0
0.943157766543826,-0.00359236018007149,0,0,0,0,0
0.942471508258619,-0.00363675536944213,0,0,0,0,0
0.940009876204685,-0.0034682835526346,0,0,0,0,0
0.940321560371707,-0.00357688901050873,0,0,0,0,0
0.940257920553987,-0.00379276776355125,0,0,0,0,0
0.960918671283386,-0.00404746324849422,0,0,0,0,0
0.961059700889967,-0.00403861825138451,0,0,0,0,0
0.959575748989365,-0.00412311247312579,0,0,0,0,0
0.939214931405345,-0.00385537407390214,0,0,0,0,0
0.942392181941109,-0.00364195247440392,0,0,0,0,0
0.940318725834149,-0.00357590016870586,0,0,0,0,0
0.96071716724695,-0.00406032452605459,0,0,0,0,0
0.961040803371752,-0.004039798772071,0,0,0,0,0
0.961038685092923,-0.00404023764759428,0,0,0,0,0
0.959682066098367,-0.00411619263393615,0,0,0,0,0
0.959186458907061,-0.00414759602985649,0,0,0,0,0
0.938715885077483,-0.0038748005086669,0,0,0,0,0
0.942345757763855,-0.00364498519057421,0,0,0,0,0
0.939123527710755,-0.00387111030659607,0,0,0,0,0
0.96043919478177,-0.0040779900231793,0,0,0,0,0
0.960702216593301,-0.00406148241216885,0,0,0,0,0
0.958955489232019,-0.00415679174696202,0,0,0,0,0
0.93866133009202,-0.00387838648414297,0,0,0,0,0
0.942331655140251,-0.00364588738076444,0,0,0,0,0
0.93865995307934,-0.00385540919650478,0,0,0,0,0
0.960217304815815,-0.00409229243852643,0,0,0,0,0
0.958643783504012,-0.00413627288954258,0,0,0,0,0
0.938648781020131,-0.00387919462939052,0,0,0,0,0
0.93864445441813,-0.00385297007864135,0,0,0,0,0
0.960024363017101,-0.00410463778978859,0,0,0,0,0
0.958488034934373,-0.0041481916743263,0,0,0,0,0
0.938644449781891,-0.00385297804852873,0,0,0,0,0
0.959838951581358,-0.00411641841338743,0,0,0,0,0
0.958146053111869,-0.00417470796560362,0,0,0,0,0
0.959639737919198,-0.00413187300322085,0,0,0,0,0
0.95845978824409,-0.00415036913575587,0,0,0,0,0
0.957948401017765,-0.00418742584406836,0,0,0,0,0
0.959557622261539,-0.00413700935862627,0,0,0,0,0
0.957610282814145,-0.00421351914627515,0,0,0,0,0
0.959448459444951,-0.0041461540445954,0,0,0,0,0
0.957913761932101,-0.00418965407920383,0,0,0,0,0
0.957490470729136,-0.00422287844676623,0,0,0,0,0
0.959365035149033,-0.00415255437715337,0,0,0,0,0
0.957311255403998,-0.00423446873277683,0,0,0,0,0
0.959357664772139,-0.00415302941927309,0,0,0,0,0
0.957110428096235,-0.00424717651901748,0,0,0,0,0
0.957021211676812,-0.00425395478244594,0,0,0,0,0
0.957001554030454,-0.00425525499448212,0,0,0,0,0
0.956965985195159,-0.00425819877956228,0,0,0,0,0
0.956964950969892,-0.00425755126969824,0,0,0,0,0
0.956973623077806,-0.00425706291294215,0,0,0,0,0
